,dim1,dim2,dim3
12741,28.04809949297633,28.212875769307004,28.358507707284605
12742,28.052909354718015,28.218316207967117,28.36193571064111
12743,28.057775172446075,28.223734944208918,28.365252904056963
12744,28.062694861587886,28.229129148635135,28.36845651004985
12745,28.067666302861248,28.23449598044887,28.371543766814867
12746,28.07268734289878,28.239832588305056,28.374511929083077
12747,28.07775579488284,28.245136111165714,28.377358268976664
12748,28.0828694391908,28.250403679158552,28.380080076860487
12749,28.08802602405057,28.255632414438814,28.382674662189682
12750,28.09322326620596,28.26081943205418,28.38513935435321
12751,28.098458851591804,28.265961840812484,28.387471503513005
12752,28.103730436018598,28.27105674415194,28.389668481438576
12753,28.109035645866555,28.27610124101371,28.39172768233692
12754,28.114372078788712,28.28109242671648,28.393646523677447
12755,28.119737304422934,28.286027393832985,28.395422447011764
12756,28.125128865112533,28.29090323306809,28.39705291878797
12757,28.130544276635472,28.295717034138303,28.398535431159498
12758,28.13598102894183,28.300465886652535,28.39986750278799
12759,28.141436586899285,28.305146880993703,28.401046679640235
12760,28.14690839104626,28.30975710920102,28.40207053577872
12761,28.152393858352607,28.314293665852755,28.402936674145792
12762,28.157890382987677,28.318753648949087,28.403642727341147
12763,28.163395337095498,28.323134160795068,28.40418635839245
12764,28.16890607157694,28.3274323088834,28.404565261518933
12765,28.174419916878527,28.3316452067767,28.404777162887683
12766,28.17993418378776,28.335769974989027,28.404819821362526
12767,28.185446164234737,28.339803741866543,28.404691029245328
12768,28.190953132099725,28.343743644466944,28.404388613009296
12769,28.196452344026575,28.347586829437653,28.40391043402435
12770,28.20194104024176,28.35133045389231,28.403254389274103
12771,28.207416445378666,28.354971686285385,28.40241841206454
12772,28.212875769307004,28.358507707284605,28.40140047272396
12773,28.218316207967117,28.36193571064111,28.40019857929409
12774,28.223734944208918,28.365252904056963,28.39881077821222
12775,28.229129148635135,28.36845651004985,28.397235154984102
12776,28.23449598044887,28.371543766814867,28.39546983484766
12777,28.239832588305056,28.374511929083077,28.39351298342697
12778,28.245136111165714,28.377358268976664,28.39136280737665
12779,28.250403679158552,28.380080076860487,28.38901755501633
12780,28.255632414438814,28.382674662189682,28.386475516955176
12781,28.26081943205418,28.38513935435321,28.383735026706134
12782,28.265961840812484,28.387471503513005,28.380794461289845
12783,28.27105674415194,28.389668481438576,28.37765224182813
12784,28.27610124101371,28.39172768233692,28.3743068341266
12785,28.28109242671648,28.393646523677447,28.370756749246638
12786,28.286027393832985,28.395422447011764,28.367000544066176
12787,28.29090323306809,28.39705291878797,28.3630368218294
12788,28.295717034138303,28.398535431159498,28.3588642326851
12789,28.300465886652535,28.39986750278799,28.354481474213433
12790,28.305146880993703,28.401046679640235,28.349887291940938
12791,28.30975710920102,28.40207053577872,28.34508047984373
12792,28.314293665852755,28.402936674145792,28.340059880838762
12793,28.318753648949087,28.403642727341147,28.334824387262994
12794,28.323134160795068,28.40418635839245,28.329372941340274
12795,28.3274323088834,28.404565261518933,28.323704535635756
12796,28.3316452067767,28.404777162887683,28.31781821349774
12797,28.335769974989027,28.404819821362526,28.311713069486864
12798,28.339803741866543,28.404691029245328,28.305388249792564
12799,28.343743644466944,28.404388613009296,28.298842952636527
12800,28.347586829437653,28.40391043402435,28.292076428662966
12801,28.35133045389231,28.403254389274103,28.28508798131581
12802,28.354971686285385,28.40241841206454,28.277876967202534
12803,28.358507707284605,28.40140047272396,28.270442796444563
12804,28.36193571064111,28.40019857929409,28.26278493301412
12805,28.365252904056963,28.39881077821222,28.25490289505747
12806,28.36845651004985,28.397235154984102,28.24679625520433
12807,28.371543766814867,28.39546983484766,28.23846464086351
12808,28.374511929083077,28.39351298342697,28.229907734504454
12809,28.377358268976664,28.39136280737665,28.221125273924926
12810,28.380080076860487,28.38901755501633,28.212117052504443
12811,28.382674662189682,28.386475516955176,28.202882919443542
12812,28.38513935435321,28.383735026706134,28.1934227799887
12813,28.387471503513005,28.380794461289845,28.18373659564284
12814,28.389668481438576,28.37765224182813,28.17382438436144
12815,28.39172768233692,28.3743068341266,28.163686220734057
12816,28.393646523677447,28.370756749246638,28.153322236151396
12817,28.395422447011764,28.367000544066176,28.142732618957634
12818,28.39705291878797,28.3630368218294,28.131917614588176
12819,28.398535431159498,28.3588642326851,28.12087752569246
12820,28.39986750278799,28.354481474213433,28.109612712241965
12821,28.401046679640235,28.349887291940938,28.098123591623207
12822,28.40207053577872,28.34508047984373,28.086410638715684
12823,28.402936674145792,28.340059880838762,28.074474385954794
12824,28.403642727341147,28.334824387262994,28.062315423379527
12825,28.40418635839245,28.329372941340274,28.049934398665076
12826,28.404565261518933,28.323704535635756,28.037332017140354
12827,28.404777162887683,28.31781821349774,28.02450904179034
12828,28.404819821362526,28.311713069486864,28.011466293243142
12829,28.404691029245328,28.305388249792564,27.998204649741943
12830,28.404388613009296,28.298842952636527,27.984725047101396
12831,28.40391043402435,28.292076428662966,27.971028478648908
12832,28.403254389274103,28.28508798131581,27.95711599515049
12833,28.40241841206454,28.277876967202534,27.942988704721284
12834,28.40140047272396,28.270442796444563,27.928647772720623
12835,28.40019857929409,28.26278493301412,27.91409442163175
12836,28.39881077821222,28.25490289505747,27.899329930926275
12837,28.397235154984102,28.24679625520433,27.884355636913313
12838,28.39546983484766,28.23846464086351,27.869172932573356
12839,28.39351298342697,28.229907734504454,27.85378326737685
12840,28.39136280737665,28.221125273924926,27.838188147087415
12841,28.38901755501633,28.212117052504443,27.822389133549862
12842,28.386475516955176,28.202882919443542,27.80638784446299
12843,28.383735026706134,28.1934227799887,27.790185953137147
12844,28.380794461289845,28.18373659564284,27.77378518823674
12845,28.37765224182813,28.17382438436144,27.757187333507577
12846,28.3743068341266,28.163686220734057,27.74039422748921
12847,28.370756749246638,28.153322236151396,27.723407763212176
12848,28.367000544066176,28.142732618957634,27.706229887880212
12849,28.3630368218294,28.131917614588176,27.68886260253753
12850,28.3588642326851,28.12087752569246,27.67130796172119
12851,28.354481474213433,28.109612712241965,27.65356807309853
12852,28.349887291940938,28.098123591623207,27.635645097089704
12853,28.34508047984373,28.086410638715684,27.617541246475678
12854,28.340059880838762,28.074474385954794,27.599258785991548
12855,28.334824387262994,28.062315423379527,27.580800031905348
12856,28.329372941340274,28.049934398665076,27.56216735158244
12857,28.323704535635756,28.037332017140354,27.54336316303538
12858,28.31781821349774,28.02450904179034,27.524389934459556
12859,28.311713069486864,28.011466293243142,27.505250183754633
12860,28.305388249792564,27.998204649741943,27.48594647803175
12861,28.298842952636527,27.984725047101396,27.46648143310661
12862,28.292076428662966,27.971028478648908,27.446857712978844
12863,28.28508798131581,27.95711599515049,27.427078029297494
12864,28.277876967202534,27.942988704721284,27.40714514081285
12865,28.270442796444563,27.928647772720623,27.387061852814675
12866,28.26278493301412,27.91409442163175,27.366831016557057
12867,28.25490289505747,27.899329930926275,27.346455528669928
12868,28.24679625520433,27.884355636913313,27.32593833055733
12869,28.23846464086351,27.869172932573356,27.30528240778274
12870,28.229907734504454,27.85378326737685,27.284490789441417
12871,28.221125273924926,27.838188147087415,27.263566547520107
12872,28.212117052504443,27.822389133549862,27.242512796244224
12873,28.202882919443542,27.80638784446299,27.221332691412538
12874,28.1934227799887,27.790185953137147,27.20002942971955
12875,28.18373659564284,27.77378518823674,27.178606248065687
12876,28.17382438436144,27.757187333507577,27.157066422855447
12877,28.163686220734057,27.74039422748921,27.135413269283813
12878,28.153322236151396,27.723407763212176,27.1136501406109
12879,28.142732618957634,27.706229887880212,27.091780427425018
12880,28.131917614588176,27.68886260253753,27.069807556894524
12881,28.12087752569246,27.67130796172119,27.047734992008415
12882,28.109612712241965,27.65356807309853,27.02556623080593
12883,28.098123591623207,27.635645097089704,27.003304805595256
12884,28.086410638715684,27.617541246475678,26.98095428216171
12885,28.074474385954794,27.599258785991548,26.95851825896555
12886,28.062315423379527,27.580800031905348,26.93600036632957
12887,28.049934398665076,27.56216735158244,26.91340426561675
12888,28.037332017140354,27.54336316303538,26.890733648398147
12889,28.02450904179034,27.524389934459556,26.867992235611275
12890,28.011466293243142,27.505250183754633,26.84518377670908
12891,27.998204649741943,27.48594647803175,26.82231204879977
12892,27.984725047101396,27.46648143310661,26.799380855777777
12893,27.971028478648908,27.446857712978844,26.77639402744586
12894,27.95711599515049,27.427078029297494,26.75335541862878
12895,27.942988704721284,27.40714514081285,26.730268908278656
12896,27.928647772720623,27.387061852814675,26.707138398572297
12897,27.91409442163175,27.366831016557057,26.68396781400059
12898,27.899329930926275,27.346455528669928,26.660761100450337
12899,27.884355636913313,27.32593833055733,26.63752222427876
12900,27.869172932573356,27.30528240778274,26.614255171380815
12901,27.85378326737685,27.284490789441417,26.5909639462497
12902,27.838188147087415,27.263566547520107,26.567652571030695
12903,27.822389133549862,27.242512796244224,26.544325084568644
12904,27.80638784446299,27.221332691412538,26.520985541449264
12905,27.790185953137147,27.20002942971955,26.497638011034635
12906,27.77378518823674,27.178606248065687,26.47428657649298
12907,27.757187333507577,27.157066422855447,26.45093533382306
12908,27.74039422748921,27.135413269283813,26.42758839087348
12909,27.723407763212176,27.1136501406109,26.404249866357006
12910,27.706229887880212,27.091780427425018,26.38092388886018
12911,27.68886260253753,27.069807556894524,26.357614595848645
12912,27.67130796172119,27.047734992008415,26.33432613266831
12913,27.65356807309853,27.02556623080593,26.31106265154276
12914,27.635645097089704,27.003304805595256,26.287828310567132
12915,27.617541246475678,26.98095428216171,26.264627272698704
12916,27.599258785991548,26.95851825896555,26.241463704744472
12917,27.580800031905348,26.93600036632957,26.218341776346016
12918,27.56216735158244,26.91340426561675,26.195265658961826
12919,27.54336316303538,26.890733648398147,26.172239524847534
12920,27.524389934459556,26.867992235611275,26.149267546034128
12921,27.505250183754633,26.84518377670908,26.126353893304486
12922,27.48594647803175,26.82231204879977,26.103502735168547
12923,27.46648143310661,26.799380855777777,26.080718236837317
12924,27.446857712978844,26.77639402744586,26.058004559196117
12925,27.427078029297494,26.75335541862878,26.03536585777721
12926,27.40714514081285,26.730268908278656,26.01280628173217
12927,27.387061852814675,26.707138398572297,25.990329972804215
12928,27.366831016557057,26.68396781400059,25.96794106430073
12929,27.346455528669928,26.660761100450337,25.945643680066393
12930,27.32593833055733,26.63752222427876,25.923441933457006
12931,27.30528240778274,26.614255171380815,25.901339926314442
12932,27.284490789441417,26.5909639462497,25.8793417479429
12933,27.263566547520107,26.567652571030695,25.857451474086787
12934,27.242512796244224,26.544325084568644,25.83567316591054
12935,27.221332691412538,26.520985541449264,25.81401086898052
12936,27.20002942971955,26.497638011034635,25.79246861224947
12937,27.178606248065687,26.47428657649298,25.77105040704364
12938,27.157066422855447,26.45093533382306,25.749760246053032
12939,27.135413269283813,26.42758839087348,25.72860210232481
12940,27.1136501406109,26.404249866357006,25.707579928260316
12941,27.091780427425018,26.38092388886018,25.68669765461595
12942,27.069807556894524,26.357614595848645,25.665959189508087
12943,27.047734992008415,26.33432613266831,25.645368417422354
12944,27.02556623080593,26.31106265154276,25.624929198227488
12945,27.003304805595256,26.287828310567132,25.604645366194124
12946,26.98095428216171,26.264627272698704,25.584520729018774
12947,26.95851825896555,26.241463704744472,25.564559066853203
12948,26.93600036632957,26.218341776346016,25.544764131339598
12949,26.91340426561675,26.195265658961826,25.52513964465163
12950,26.890733648398147,26.172239524847534,25.505689298541768
12951,26.867992235611275,26.149267546034128,25.486416753394916
12952,26.84518377670908,26.126353893304486,25.46732563728891
12953,26.82231204879977,26.103502735168547,25.448419545061885
12954,26.799380855777777,26.080718236837317,25.429702037386978
12955,26.77639402744586,26.058004559196117,25.411176639854347
12956,26.75335541862878,26.03536585777721,25.392846842061108
12957,26.730268908278656,26.01280628173217,25.374716096709122
12958,26.707138398572297,25.990329972804215,25.356787818711073
12959,26.68396781400059,25.96794106430073,25.33906538430492
12960,26.660761100450337,25.945643680066393,25.32155213017701
12961,26.63752222427876,25.923441933457006,25.304251352594136
12962,26.614255171380815,25.901339926314442,25.287166306544673
12963,26.5909639462497,25.8793417479429,25.27030020488921
12964,26.567652571030695,25.857451474086787,25.253656217520835
12965,26.544325084568644,25.83567316591054,25.237237470535227
12966,26.520985541449264,25.81401086898052,25.221047045410813
12967,26.497638011034635,25.79246861224947,25.205087978199156
12968,26.47428657649298,25.77105040704364,25.18936325872585
12969,26.45093533382306,25.749760246053032,25.173875829802135
12970,26.42758839087348,25.72860210232481,25.15862858644748
12971,26.404249866357006,25.707579928260316,25.143624375123323
12972,26.38092388886018,25.68669765461595,25.12886599297817
12973,26.357614595848645,25.665959189508087,25.114356187104153
12974,26.33432613266831,25.645368417422354,25.10009765380527
12975,26.31106265154276,25.624929198227488,25.08609303787758
12976,26.287828310567132,25.604645366194124,25.07234493190146
12977,26.264627272698704,25.584520729018774,25.058855875546172
12978,26.241463704744472,25.564559066853203,25.045628354886894
12979,26.218341776346016,25.544764131339598,25.03266480173438
12980,26.195265658961826,25.52513964465163,25.019967592977522
12981,26.172239524847534,25.505689298541768,25.007539049938867
12982,26.149267546034128,25.486416753394916,24.995381437743397
12983,26.126353893304486,25.46732563728891,24.98349696470069
12984,26.103502735168547,25.448419545061885,24.971887781700527
12985,26.080718236837317,25.429702037386978,24.960555981622264
12986,26.058004559196117,25.411176639854347,24.949503598757907
12987,26.03536585777721,25.392846842061108,24.938732608249182
12988,26.01280628173217,25.374716096709122,24.928244925538706
12989,25.990329972804215,25.356787818711073,24.91804240583534
12990,25.96794106430073,25.33906538430492,24.908126843594076
12991,25.945643680066393,25.32155213017701,24.89849997201025
12992,25.923441933457006,25.304251352594136,24.88916346252863
12993,25.901339926314442,25.287166306544673,24.880118924367093
12994,25.8793417479429,25.27030020488921,24.871367904055326
12995,25.857451474086787,25.253656217520835,24.862911884988407
12996,25.83567316591054,25.237237470535227,24.854752286995637
12997,25.81401086898052,25.221047045410813,24.846890465924606
12998,25.79246861224947,25.205087978199156,24.839327713240674
12999,25.77105040704364,25.18936325872585,24.832065255641904
13000,25.749760246053032,25.173875829802135,24.825104254689574
13001,25.72860210232481,25.15862858644748,24.818445806454342
13002,25.707579928260316,25.143624375123323,24.812090941178173
13003,25.68669765461595,25.12886599297817,24.806040622952096
13004,25.665959189508087,25.114356187104153,24.800295749409887
13005,25.645368417422354,25.10009765380527,24.794857151437803
13006,25.624929198227488,25.08609303787758,24.78972559290052
13007,25.604645366194124,25.07234493190146,24.784901770383158
13008,25.584520729018774,25.058855875546172,24.78038631294965
13009,25.564559066853203,25.045628354886894,24.77617978191734
13010,25.544764131339598,25.03266480173438,24.772282670648018
13011,25.52513964465163,25.019967592977522,24.768695404355267
13012,25.505689298541768,25.007539049938867,24.765418339928356
13013,25.486416753394916,24.995381437743397,24.76245176577258
13014,25.46732563728891,24.98349696470069,24.759795901666173
13015,25.448419545061885,24.971887781700527,24.757450898633895
13016,25.429702037386978,24.960555981622264,24.755416838837196
13017,25.411176639854347,24.949503598757907,24.753693735481118
13018,25.392846842061108,24.938732608249182,24.752281532737886
13019,25.374716096709122,24.928244925538706,24.75118010568727
13020,25.356787818711073,24.91804240583534,24.750389260273742
13021,25.33906538430492,24.908126843594076,24.74990873328044
13022,25.32155213017701,24.89849997201025,24.749738192319928
13023,25.304251352594136,24.88916346252863,24.74987723584181
13024,25.287166306544673,24.880118924367093,24.75032539315716
13025,25.27030020488921,24.871367904055326,24.75108212447985
13026,25.253656217520835,24.862911884988407,24.75214682098479
13027,25.237237470535227,24.854752286995637,24.753518804883075
13028,25.221047045410813,24.846890465924606,24.755197329514026
13029,25.205087978199156,24.839327713240674,24.75718157945414
13030,25.18936325872585,24.832065255641904,24.75947067064285
13031,25.173875829802135,24.825104254689574,24.762063650525082
13032,25.15862858644748,24.818445806454342,24.764959498210708
13033,25.143624375123323,24.812090941178173,24.768157124650717
13034,25.12886599297817,24.806040622952096,24.771655372830164
13035,25.114356187104153,24.800295749409887,24.77545301797785
13036,25.10009765380527,24.794857151437803,24.779548767792708
13037,25.08609303787758,24.78972559290052,24.78394126268694
13038,25.07234493190146,24.784901770383158,24.78862907604561
13039,25.058855875546172,24.78038631294965,24.79361071450291
13040,25.045628354886894,24.77617978191734,24.798884618234954
13041,25.03266480173438,24.772282670648018,24.804449161269034
13042,25.019967592977522,24.768695404355267,24.810302651809366
13043,25.007539049938867,24.765418339928356,24.816443332579126
13044,24.995381437743397,24.76245176577258,24.82286938117888
13045,24.98349696470069,24.759795901666173,24.829578910461226
13046,24.971887781700527,24.757450898633895,24.836569968921758
13047,24.960555981622264,24.755416838837196,24.84384054110611
13048,24.949503598757907,24.753693735481118,24.85138854803318
13049,24.938732608249182,24.752281532737886,24.859211847634224
13050,24.928244925538706,24.75118010568727,24.86730823520787
13051,24.91804240583534,24.750389260273742,24.87567544389096
13052,24.908126843594076,24.74990873328044,24.88431114514503
13053,24.89849997201025,24.749738192319928,24.893212949258473
13054,24.88916346252863,24.74987723584181,24.90237840586418
13055,24.880118924367093,24.75032539315716,24.911805004472686
13056,24.871367904055326,24.75108212447985,24.921490175020566
13057,24.862911884988407,24.75214682098479,24.931431288434077
13058,24.854752286995637,24.753518804883075,24.9416256572079
13059,24.846890465924606,24.755197329514026,24.95207053599888
13060,24.839327713240674,24.75718157945414,24.962763122234698
13061,24.832065255641904,24.75947067064285,24.973700556737224
13062,24.825104254689574,24.762063650525082,24.984879924360595
13063,24.818445806454342,24.764959498210708,24.99629825464375
13064,24.812090941178173,24.768157124650717,25.00795252247749
13065,24.806040622952096,24.771655372830164,25.01983964878583
13066,24.800295749409887,24.77545301797785,25.03195650122147
13067,24.794857151437803,24.779548767792708,25.044299894875167
13068,24.78972559290052,24.78394126268694,25.056866592999032
13069,24.784901770383158,24.78862907604561,25.069653307743405
13070,24.78038631294965,24.79361071450291,25.082656700907414
13071,24.77617978191734,24.798884618234954,25.095873384702802
13072,24.772282670648018,24.804449161269034,25.10929992253109
13073,24.768695404355267,24.810302651809366,25.122932829773816
13074,24.765418339928356,24.816443332579126,25.136768574595788
13075,24.76245176577258,24.82286938117888,25.150803578761057
13076,24.759795901666173,24.829578910461226,25.165034218461667
13077,24.757450898633895,24.836569968921758,25.179456825158812
13078,24.755416838837196,24.84384054110611,25.194067686436394
13079,24.753693735481118,24.85138854803318,25.208863046866654
13080,24.752281532737886,24.859211847634224,25.223839108887766
13081,24.75118010568727,24.86730823520787,25.238992033693187
13082,24.750389260273742,24.87567544389096,25.2543179421326
13083,24.74990873328044,24.88431114514503,25.269812915624225
13084,24.749738192319928,24.893212949258473,25.285472997078422
13085,24.74987723584181,24.90237840586418,25.30129419183226
13086,24.75032539315716,24.911805004472686,25.317272468594894
13087,24.75108212447985,24.921490175020566,25.333403760403595
13088,24.75214682098479,24.931431288434077,25.349683965590238
13089,24.753518804883075,24.9416256572079,25.36610894875795
13090,24.755197329514026,24.95207053599888,25.38267454176781
13091,24.75718157945414,24.962763122234698,25.39937654473538
13092,24.75947067064285,24.973700556737224,25.41621072703681
13093,24.762063650525082,24.984879924360595,25.43317282832428
13094,24.764959498210708,24.99629825464375,25.45025855955061
13095,24.768157124650717,25.00795252247749,25.46746360400276
13096,24.771655372830164,25.01983964878583,25.484783618344043
13097,24.77545301797785,25.03195650122147,25.502214233664777
13098,24.779548767792708,25.044299894875167,25.51975105654118
13099,24.78394126268694,25.056866592999032,25.53738967010217
13100,24.78862907604561,25.069653307743405,25.555125635103995
13101,24.79361071450291,25.082656700907414,25.57295449101234
13102,24.798884618234954,25.095873384702802,25.590871757091755
13103,24.804449161269034,25.10929992253109,25.6088729335021
13104,24.810302651809366,25.122932829773816,25.626953502401815
13105,24.816443332579126,25.136768574595788,25.64510892905778
13106,24.82286938117888,25.150803578761057,25.663334662961446
13107,24.829578910461226,25.165034218461667,25.68162613895094
13108,24.836569968921758,25.179456825158812,25.69997877833901
13109,24.84384054110611,25.194067686436394,25.718387990046423
13110,24.85138854803318,25.208863046866654,25.73684917174067
13111,24.859211847634224,25.223839108887766,25.755357710979517
13112,24.86730823520787,25.238992033693187,25.773908986359366
13113,24.87567544389096,25.2543179421326,25.792498368667957
13114,24.88431114514503,25.269812915624225,25.81112122204132
13115,24.893212949258473,25.285472997078422,25.829772905124628
13116,24.90237840586418,25.30129419183226,25.848448772236612
13117,24.911805004472686,25.317272468594894,25.867144174537263
13118,24.921490175020566,25.333403760403595,25.885854461198583
13119,24.931431288434077,25.349683965590238,25.904574980578015
13120,24.9416256572079,25.36610894875795,25.923301081394488
13121,24.95207053599888,25.38267454176781,25.942028113906566
13122,24.962763122234698,25.39937654473538,25.960751431092618
13123,24.973700556737224,25.41621072703681,25.979466389832414
13124,24.984879924360595,25.43317282832428,25.9981683520902
13125,24.99629825464375,25.45025855955061,26.016852686098662
13126,25.00795252247749,25.46746360400276,26.035514767543606
13127,25.01983964878583,25.484783618344043,26.05414998074897
13128,25.03195650122147,25.502214233664777,26.072753719861907
13129,25.044299894875167,25.51975105654118,26.09132139003768
13130,25.056866592999032,25.53738967010217,26.109848408624003
13131,25.069653307743405,25.555125635103995,26.128330206344586
13132,25.082656700907414,25.57295449101234,26.14676222848142
13133,25.095873384702802,25.590871757091755,26.16513993605564
13134,25.10929992253109,25.6088729335021,26.18345880700664
13135,25.122932829773816,25.626953502401815,26.201714337369175
13136,25.136768574595788,25.64510892905778,26.219902042448155
13137,25.150803578761057,25.663334662961446,26.23801745799066
13138,25.165034218461667,25.68162613895094,26.256056141355085
13139,25.179456825158812,25.69997877833901,26.274013672676862
13140,25.194067686436394,25.718387990046423,26.291885656030615
13141,25.208863046866654,25.73684917174067,26.309667720588315
13142,25.223839108887766,25.755357710979517,26.32735552177317
13143,25.238992033693187,25.773908986359366,26.344944742408895
13144,25.2543179421326,25.792498368667957,26.362431093864135
13145,25.269812915624225,25.81112122204132,26.379810317191666
13146,25.285472997078422,25.829772905124628,26.397078184262053
13147,25.30129419183226,25.848448772236612,26.414230498891456
13148,25.317272468594894,25.867144174537263,26.431263097963246
13149,25.333403760403595,25.885854461198583,26.448171852543084
13150,25.349683965590238,25.904574980578015,26.464952668987276
13151,25.36610894875795,25.923301081394488,26.481601490044024
13152,25.38267454176781,25.942028113906566,26.498114295947193
13153,25.39937654473538,25.960751431092618,26.51448710550236
13154,25.41621072703681,25.979466389832414,26.53071597716484
13155,25.43317282832428,25.9981683520902,26.5467970101093
13156,25.45025855955061,26.016852686098662,26.562726345290844
13157,25.46746360400276,26.035514767543606,26.57850016649696
13158,25.484783618344043,26.05414998074897,26.5941147013903
13159,25.502214233664777,26.072753719861907,26.609566222541766
13160,25.51975105654118,26.09132139003768,26.62485104845382
13161,25.53738967010217,26.109848408624003,26.639965544573474
13162,25.555125635103995,26.128330206344586,26.654906124294783
13163,25.57295449101234,26.14676222848142,26.66966924995051
13164,25.590871757091755,26.16513993605564,26.684251433792603
13165,25.6088729335021,26.18345880700664,26.698649238961174
13166,25.626953502401815,26.201714337369175,26.71285928044177
13167,25.64510892905778,26.219902042448155,26.726878226010555
13168,25.663334662961446,26.23801745799066,26.740702797167227
13169,25.68162613895094,26.256056141355085,26.754329770055293
13170,25.69997877833901,26.274013672676862,26.76775597636948
13171,25.718387990046423,26.291885656030615,26.780978304249974
13172,25.73684917174067,26.309667720588315,26.793993699163114
13173,25.755357710979517,26.32735552177317,26.806799164768343
13174,25.773908986359366,26.344944742408895,26.819391763771144
13175,25.792498368667957,26.362431093864135,26.83176861876156
13176,25.81112122204132,26.379810317191666,26.843926913038235
13177,25.829772905124628,26.397078184262053,26.855863891417457
13178,25.848448772236612,26.414230498891456,26.867576861027157
13179,25.867144174537263,26.431263097963246,26.87906319208543
13180,25.885854461198583,26.448171852543084,26.890320318663328
13181,25.904574980578015,26.464952668987276,26.90134573943172
13182,25.923301081394488,26.481601490044024,26.912137018391977
13183,25.942028113906566,26.498114295947193,26.922691785590217
13184,25.960751431092618,26.51448710550236,26.933007737814783
13185,25.979466389832414,26.53071597716484,26.943082639276938
13186,25.9981683520902,26.5467970101093,26.952914322274413
13187,26.016852686098662,26.562726345290844,26.962500687837576
13188,26.035514767543606,26.57850016649696,26.971839706358086
13189,26.05414998074897,26.5941147013903,26.980929418199725
13190,26.072753719861907,26.609566222541766,26.989767934291052
13191,26.09132139003768,26.62485104845382,26.99835343669983
13192,26.109848408624003,26.639965544573474,27.00668417918878
13193,26.128330206344586,26.654906124294783,27.014758487752655
13194,26.14676222848142,26.66966924995051,27.022574761136596
13195,26.16513993605564,26.684251433792603,27.030131471335192
13196,26.18345880700664,26.698649238961174,27.03742716407224
13197,26.201714337369175,26.71285928044177,27.044460459260986
13198,26.219902042448155,26.726878226010555,27.051230051444662
13199,26.23801745799066,26.740702797167227,27.05773471021721
13200,26.256056141355085,26.754329770055293,27.063973280623973
13201,26.274013672676862,26.76775597636948,27.069944683542165
13202,26.291885656030615,26.780978304249974,27.075647916041003
13203,26.309667720588315,26.793993699163114,27.081082051721296
13204,26.32735552177317,26.806799164768343,27.086246241034342
13205,26.344944742408895,26.819391763771144,27.091139711579896
13206,26.362431093864135,26.83176861876156,27.09576176838316
13207,26.379810317191666,26.843926913038235,27.100111794150607
13208,26.397078184262053,26.855863891417457,27.10418924950455
13209,26.414230498891456,26.867576861027157,27.107993673196308
13210,26.431263097963246,26.87906319208543,27.111524682298025
13211,26.448171852543084,26.890320318663328,27.114781972372796
13212,26.464952668987276,26.90134573943172,27.117765317623117
13213,26.481601490044024,26.912137018391977,27.120474571017414
13214,26.498114295947193,26.922691785590217,27.122909664394694
13215,26.51448710550236,26.933007737814783,27.125070608547144
13216,26.53071597716484,26.943082639276938,27.12695749328059
13217,26.5467970101093,26.952914322274413,27.128570487452855
13218,26.562726345290844,26.962500687837576,27.129909838989843
13219,26.57850016649696,26.971839706358086,27.13097587487929
13220,26.5941147013903,26.980929418199725,27.13176900114233
13221,26.609566222541766,26.989767934291052,27.132289702782714
13222,26.62485104845382,26.99835343669983,27.132538543713622
13223,26.639965544573474,27.00668417918878,27.132516166662015
13224,26.654906124294783,27.014758487752655,27.13222329305052
13225,26.66966924995051,27.022574761136596,27.131660722856843
13226,26.684251433792603,27.030131471335192,27.130829334450613
13227,26.698649238961174,27.03742716407224,27.129730084407726
13228,26.71285928044177,27.044460459260986,27.128364007302192
13229,26.726878226010555,27.051230051444662,27.126732215475375
13230,26.740702797167227,27.05773471021721,27.124835898782788
13231,26.754329770055293,27.063973280623973,27.122676324318398
13232,26.76775597636948,27.069944683542165,27.120254836116544
13233,26.780978304249974,27.075647916041003,27.117572854831643
13234,26.793993699163114,27.081082051721296,27.114631877395436
13235,26.806799164768343,27.086246241034342,27.11143347665208
13236,26.819391763771144,27.091139711579896,27.107979300970914
13237,26.83176861876156,27.09576176838316,27.10427107383701
13238,26.843926913038235,27.100111794150607,27.1003105934196
13239,26.855863891417457,27.10418924950455,27.096099732118535
13240,26.867576861027157,27.107993673196308,27.09164043608873
13241,26.87906319208543,27.111524682298025,27.086934724742893
13242,26.890320318663328,27.114781972372796,27.08198469023236
13243,26.90134573943172,27.117765317623117,27.076792496906478
13244,26.912137018391977,27.120474571017414,27.071360380750424
13245,26.922691785590217,27.122909664394694,27.065690648801702
13246,26.933007737814783,27.125070608547144,27.059785678545346
13247,26.943082639276938,27.12695749328059,27.053647917288135
13248,26.952914322274413,27.128570487452855,27.047279881511745
13249,26.962500687837576,27.129909838989843,27.04068415620499
13250,26.971839706358086,27.13097587487929,27.033863394175604
13251,26.980929418199725,27.13176900114233,27.026820315341343
13252,26.989767934291052,27.132289702782714,27.01955770600079
13253,26.99835343669983,27.132538543713622,27.01207841808414
13254,27.00668417918878,27.132516166662015,27.00438536838397
13255,27.014758487752655,27.13222329305052,26.996481537766226
13256,27.022574761136596,27.131660722856843,26.98836997036154
13257,27.030131471335192,27.130829334450613,26.980053772737307
13258,27.03742716407224,27.129730084407726,26.971536113050576
